antwann_jones,unc_greensboro,sc,6,86,747,189,375,3835,75,181,64,258,1,2,05,3,10,03,21,61,0333,22,23,125,sr,6-6,0,-0673247,7331,41,2026,65925,"orlando,_fl",790,050005835,24,5,11,51,04000,02000,01,02,unnamed:_44,unnamed:_45,115978,115364,0671435,109915,-836032,-674231,-161801,-899655,114857,-535942,-363713,05714,15714,21429,04286,02857,01429,34286,wing_f,580649,1999-05-29
Bastien Rieber,Fresno St.,MWC,17,24.6,85.7,16.2,48.4,50.34,2.8,5.5,15.1,31.8,6,10,0.6,5,14,0.357,7,18,0.389,0.0,0.7,31.3,Fr,6-2,21,-0.385832,82.1466,6.0,2026,134033,"Riedisheim, France",,1.0,4.0,8.0,1.0,6.0,0.5,0.1667,0.0,0.0,,,109.23,105.977,1.00592,22.0997,-5.94761,-5.0755,-0.87211,-6.24442,10.1556,-5.52055,-0.723865,0.2222,0.5,0.7222,0.8333,0.2222,0.0,2.4444,Combo G,6.19812,2005-04-06
DJ Stickman,Fresno St.,MWC,17,37.0,100.3,14.5,62.9,64.91,3.3,17.5,16.0,33.1,15,22,0.682,16,28,0.571,4,7,0.571,1.4,3.9,62.9,Fr,6-2,6,0.0172495,93.7881,3.8,2026,134034,"Fresno, CA",,1.09090162,16.0,23.0,0.0,5.0,0.6957,0.0,1.0,1.0,1.0,,97.2689,94.3727,2.10715,56.9449,2.57352,-2.65957,5.23309,1.79868,14.8889,-2.16165,3.96033,0.3889,2.3889,2.7778,1.3333,1.0,0.1667,3.5,Combo G,1.60258,2006-10-15
Aram Soqui Urbano,Fresno St.,MWC,3,0.9,75.2,29.8,0.0,25.32,0.0,0.0,26.2,0.0,2,2,1.0,0,1,0.0,0,2,0.0,0.0,0.0,66.7,Fr,6-4,7,-0.0896253,80.7493,13.1,2026,134035,"Rosarito, Mexico",,0.99989998,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,,,112.057,119.399,0.113266,0.670116,-17.355,-7.28397,-10.0711,-16.9255,2.0333,-13.1185,-3.80704,0.0,0.0,0.0,0.3333,0.0,0.0,0.6667,Pure PG,18.8239,2006-10-15
Jake Hansen,Oklahoma,SEC,3,0.3,0.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,1,0.0,0.0,0.0,0.0,Fr,6-0,0,-0.216101,0.0363614,20.0,2026,134036,"Wauwatosa, WI",36.2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,117.968,129.516,0.0137308,0.202289,-18.576,-11.2268,-7.34916,-50.3644,0.6667,-36.9947,-13.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF/C,24.9646,2006-10-15
DeShawn Gory,Fresno St.,MWC,17,63.7,110.9,20.4,53.0,54.13,5.1,18.4,13.1,10.4,22,36,0.611,59,101,0.584,14,50,0.28,0.8,1.6,23.8,Fr,6-6,35,1.69535,112.616,2.4,2026,134037,"Victorville, CA",53.0,1.52943661,44.0,62.0,15.0,39.0,0.7097,0.3846,12.0,13.0,0.9231,,102.422,99.3723,3.19176,80.5776,1.89344,0.187305,1.70614,2.95008,25.1278,1.71406,1.23602,1.0556,3.8889,4.9444,1.4444,0.7778,0.1667,10.8889,Wing G,6.64895,2006-10-15
Lucas Lorenzen,Western Illinois,OVC,16,85.2,104.8,22.7,45.1,51.71,3.4,10.6,5.3,12.9,63,76,0.829,40,77,0.519,32,118,0.271,0.2,1.4,39.0,Jr,6-4,3,1.48574,106.016,2.4,2026,134039,"Milford, IA",,0.53334602,25.0,39.0,15.0,38.0,0.641,0.3947,0.0,0.0,,,116.317,121.649,1.6322,77.455,-3.41488,-0.117234,-3.29764,-2.15358,33.6316,0.54229,-2.69587,1.1053,3.1053,4.2105,0.8421,0.8421,0.0526,15.1053,Wing G,12.8068,2004-10-15
Lilian Marville,UNC Greensboro,SC,16,57.0,106.6,20.2,53.5,57.84,1.1,10.2,11.1,17.4,39,53,0.736,31,75,0.413,20,39,0.513,0.0,1.0,46.5,Fr,6-1,45,0.934607,104.575,2.2,2026,134040,"Orleat, France",,1.04164895,15.0,29.0,16.0,46.0,0.5172,0.3478,0.0,0.0,,,122.142,121.93,1.13617,54.8353,-4.91576,-1.20692,-3.70885,-3.20569,24.5176,0.0437887,-3.24948,0.2353,2.1176,2.3529,1.4706,0.4706,0.0,10.1176,Combo G,5.69444,2005-01-28
Kaden Powers,Rutgers,B10,14,26.2,91.6,27.1,38.6,42.27,3.3,9.8,22.7,16.5,12,13,0.923,16,51,0.314,13,41,0.317,1.1,1.5,14.1,Fr,6-4,3,0.526071,104.157,2.6,2026,134042,"Seattle, WA",52.4,1.33339546,4.0,10.0,12.0,41.0,0.4,0.2927,1.0,1.0,1.0,,113.226,106.845,1.40425,29.3773,-3.36877,-1.62138,-1.74739,-1.24778,14.4143,0.767082,-2.01486,0.4286,1.2143,1.6429,1.4286,0.3571,0.1429,5.9286,Combo G,12.2429,2006-10-15
Harun Zrno,Rutgers,B10,19,42.1,96.7,20.8,45.9,49.71,1.7,7.9,6.6,17.8,23,31,0.742,8,21,0.381,28,88,0.318,0.0,1.3,28.4,Fr,6-7,13,0.455526,101.242,1.6,2026,134043,"Sarajevo, Bosnia and Herzegovina",64.0,0.5,7.0,13.0,1.0,8.0,0.5385,0.125,0.0,0.0,,,115.134,111.497,1.3997,42.6503,-3.11533,-0.69044,-2.42489,-2.08718,17.0737,0.329987,-2.41716,0.2632,1.1579,1.4211,0.5263,0.3684,0.0,6.4737,Wing G,16.3531,2006-10-15
Derrick Green,Coastal Carolina,SB,18,20.3,115.0,15.8,61.9,56.27,19.4,9.8,3.7,16.3,11,25,0.44,13,21,0.619,0,0,0.0,2.7,0.7,119.0,So,6-9,15,0.394808,106.734,9.4,2026,134044,"Fayetteville, NC",,0.42861021,13.0,19.0,0.0,2.0,0.6842,0.0,1.0,1.0,1.0,,107.046,109.954,0.757899,25.9675,-1.46044,-1.06114,-0.399296,-5.17199,8.7947,-3.70835,-1.46364,1.6316,1.0,2.6316,0.1579,0.1053,0.3158,2.4737,C,0.0,2005-10-15
Tristan Thompson,Coastal Carolina,SB,19,50.1,87.6,12.4,37.0,41.54,4.6,16.9,5.3,15.7,15,22,0.682,24,52,0.462,1,17,0.059,2.2,1.0,31.9,Fr,6-5,1,-1.13062,77.1857,2.8,2026,134045,"Florence, SC",45.8,0.92857141,18.0,38.0,6.0,14.0,0.4737,0.4286,6.0,6.0,1.0,,104.375,107.235,1.96129,72.1495,-3.86738,-5.31776,1.45038,-3.87332,20.48,-4.10308,0.229752,1.05,3.5,4.55,0.65,0.35,0.4,4.0,Wing F,2.54237,2006-10-15
Stefanos Spartalis,Monmouth,CAA,17,51.9,99.5,26.2,41.5,49.85,7.0,12.6,10.6,15.8,52,60,0.867,56,130,0.431,2,12,0.167,2.1,1.3,42.3,Fr,6-9,15,0.951281,105.943,5.5,2026,134047,"Chios, Greece",,0.69232902,35.0,68.0,21.0,62.0,0.5147,0.3387,1.0,2.0,0.5,,106.181,108.396,2.06054,61.6371,-5.28983,-3.70963,-1.5802,-4.79106,21.9722,-3.3902,-1.40086,1.5,2.6111,4.1111,1.0,0.4444,0.4444,10.3333,Wing F,1.90938,2006-10-15
Jordan Matthews,Nicholls St.,Slnd,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Fr,6-3,6,-0.355621,-5.72659,12.9,2026,134048,"Houma, LA",,0.0,,,,,,,,,,,123.807,121.293,0.0507678,0.272666,-6.68845,-4.03526,-2.65319,-19.4698,1.0333,-14.6923,-4.77748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF/C,0.0,2006-10-15
Grant Sanders,Nicholls St.,Slnd,17,32.0,105.4,16.0,54.8,53.9,11.5,13.6,13.1,21.8,9,19,0.474,23,39,0.59,0,3,0.0,1.5,2.0,45.2,Sr,6-10,7,0.324195,100.342,5.0,2026,134049,"Mcdonough, GA",,1.06243676,22.0,32.0,1.0,7.0,0.6875,0.1429,13.0,14.0,0.9286,,114.93,114.57,0.982457,36.3053,-1.51796,-1.12791,-0.390049,-3.58916,13.4611,-1.78878,-1.80038,1.5,1.3333,2.8333,0.9444,0.5,0.1667,3.2778,C,0.747328,2003-10-15
Zubayr Griffin,Monmouth,CAA,7,2.3,75.1,24.5,41.7,41.67,7.0,0.0,12.5,29.6,0,0,0.0,1,2,0.5,1,4,0.25,0.0,0.0,0.0,Fr,6-4,20,-0.125807,78.1633,2.4,2026,134050,"Binghamton, NY",,0.5,1.0,2.0,0.0,0.0,0.5,,0.0,0.0,,,116.533,118.756,0.137391,1.41126,-13.1896,-7.13477,-6.05486,-11.7625,3.425,-4.9304,-6.83214,0.25,0.375,0.625,0.125,0.0,0.0,1.125,Combo G,14.3619,2006-10-15
Zaiden Cross,Nicholls St.,Slnd,11,21.7,84.5,20.1,39.7,40.64,2.8,13.0,4.9,10.9,5,10,0.5,5,16,0.313,12,42,0.286,3.0,2.9,17.2,Sr,6-7,9,-0.36908,85.9759,1.0,2026,134051,"Scarborough, Canada",,0.83340001,4.0,11.0,1.0,5.0,0.3636,0.2,0.0,2.0,0.0,,112.681,110.085,1.25233,27.4078,-4.83205,-3.23268,-1.59937,-3.62759,14.5083,-0.864048,-2.76354,0.4167,1.3333,1.75,0.4167,1.1667,0.4167,5.9167,Wing G,15.4287,2003-10-15
EJ Spillman,UC Riverside,BW,7,3.9,37.6,13.1,12.5,12.5,0.0,4.3,6.5,0.0,0,0,0.0,1,5,0.2,0,3,0.0,0.0,2.1,0.0,Fr,6-4,2,-0.775266,35.096,9.0,2026,134053,"Long Beach, CA",,2.33309998,0.0,0.0,1.0,5.0,,0.2,0.0,0.0,,,115.801,112.999,0.298284,4.05186,-11.6781,-7.99505,-3.68306,-16.3882,3.5444,-12.2692,-4.11903,0.0,0.1111,0.1111,0.3333,0.1111,0.0,0.7778,Scoring PG,6.42288,2006-10-15
Ben Waller,UC Riverside,BW,13,13.0,87.3,19.5,40.7,44.98,5.4,11.7,9.0,19.8,4,4,1.0,5,15,0.333,4,12,0.333,2.3,0.6,14.8,Fr,6-6,13,-0.11469,88.5803,6.3,2026,134054,"Traralgon, Australia",,0.66674999,5.0,13.0,0.0,2.0,0.3846,0.0,1.0,1.0,1.0,,115.545,115.181,0.477238,13.5183,-6.896,-4.18306,-2.71294,-7.11004,6.5867,-4.2081,-2.90194,0.3333,0.6,0.9333,0.2667,0.0667,0.1333,1.7333,Wing F,7.70745,2006-10-15
Zeplin Kidd,Southern Utah,WAC,8,2.5,108.1,8.5,50.0,40.4,6.7,20.6,10.8,0.0,0,1,0.0,1,2,0.5,0,0,0.0,0.0,0.0,50.0,Fr,6-7,7,0.00160071,93.6832,2.5,2026,134057,"Atlanta, GA",,1.50000012,1.0,2.0,0.0,0.0,0.5,,0.0,0.0,,,117.53,113.574,0.151364,2.5162,-5.16967,-3.38137,-1.7883,-6.96101,4.8455,-3.7028,-3.25821,0.6364,0.6364,1.2727,0.2727,0.0,0.0,1.2727,Wing F,0.0,2006-10-15
Isaiah Placide,Massachusetts,MAC,15,15.5,107.3,20.5,48.9,52.23,1.0,11.1,10.5,11.2,10,14,0.714,3,13,0.231,13,33,0.394,2.0,1.4,30.4,Sr,6-4,4,0.304438,104.631,4.4,2026,134059,"Hampton, GA",,1.4,2.0,6.0,1.0,7.0,0.3333,0.1429,0.0,0.0,,,106.695,108.126,0.744147,19.8866,-1.66743,-0.345257,-1.32217,0.330993,8.1688,1.15026,-0.819269,0.0625,0.875,0.9375,0.4375,0.25,0.125,3.875,Combo G,15.1052,2003-10-15
Gabe Oldham,Denver,Sum,17,64.7,132.1,12.7,78.3,72.68,13.5,18.0,6.6,19.3,16,33,0.485,47,60,0.783,0,0,0.0,1.4,1.9,55.0,Jr,6-8,32,2.22696,118.259,4.7,2026,134060,"Spanish Fork, UT",,1.04761912,43.0,55.0,4.0,5.0,0.7818,0.8,3.0,3.0,1.0,,121.002,119.072,1.47046,79.7017,2.77691,3.55697,-0.780058,0.148161,25.655,1.85438,-1.70622,2.75,4.25,7.0,1.1,0.85,0.4,6.4,PF/C,0.0,2004-10-15
Didier Maleng,Denver,Sum,12,11.7,78.5,12.7,28.6,30.9,5.9,5.9,5.9,11.2,3,8,0.375,4,8,0.5,0,6,0.0,2.6,0.7,57.1,Jr,6-9,21,-0.518827,70.9115,8.5,2026,134061,"Kinshasa, Congo, the Democratic Republic of the",,0.74990627,2.0,3.0,2.0,5.0,0.6667,0.4,1.0,1.0,1.0,,127.296,124.109,0.261079,10.4413,-6.82667,-3.29984,-3.52683,-9.85631,7.66,-6.3327,-3.5236,0.6667,0.8667,1.5333,0.2,0.1333,0.2,2.0,PF/C,4.26752,2004-10-15
Davante Hackett,Stonehill,NEC,17,63.5,101.3,23.7,51.8,53.92,4.7,13.5,8.9,16.1,28,41,0.683,41,78,0.526,30,88,0.341,1.6,1.6,24.7,Jr,6-3,4,0.807213,102.617,3.6,2026,134062,"Brampton, Canada",,0.72416955,30.0,51.0,11.0,27.0,0.5882,0.4074,4.0,4.0,1.0,,106.03,110.763,2.17445,76.005,-2.58295,-1.37012,-1.21282,-0.985057,25.5,-0.124704,-0.860353,1.1053,3.0526,4.1579,1.1053,0.8421,0.4211,11.5263,Wing G,11.9343,2004-10-15
Fredy-Salam Sylla,Arkansas St.,SB,12,19.8,107.2,18.0,56.0,55.06,9.4,12.4,5.6,17.8,5,11,0.455,13,24,0.542,7,18,0.389,0.0,1.2,26.2,So,6-7,21,0.428228,104.301,2.6,2026,134063,"Paris, France",,0.399972,13.0,21.0,0.0,3.0,0.619,0.0,1.0,1.0,1.0,,113.553,113.646,0.86069,20.6378,-2.21077,0.0955813,-2.30635,-1.59344,12.7,0.941169,-2.53461,0.9286,1.3571,2.2857,0.2857,0.3571,0.0,5.0,Wing F,7.20006,2005-10-15
Kaleb Spencer,William & Mary,CAA,4,1.2,108.1,20.0,33.3,33.33,92.7,27.6,60.7,12.5,0,0,0.0,2,5,0.4,0,1,0.0,0.0,0.0,0.0,Fr,6-8,24,0.115551,110.751,0.0,2026,134068,"Manteo, NC",,1.7499625,2.0,5.0,0.0,0.0,0.4,,0.0,0.0,,,103.479,98.9859,0.243583,1.51144,27.2547,23.0164,4.23826,8.33928,5.5667,15.8824,-7.5431,1.6667,2.0,3.6667,1.1667,0.6667,0.6667,3.0,C,6.96057,2006-10-15
Roman Siulepa,Pittsburgh,ACC,18,59.0,110.4,20.6,52.6,52.1,10.8,10.9,6.1,10.4,21,45,0.467,52,92,0.565,13,44,0.295,2.0,2.4,33.1,Fr,6-6,13,1.72403,114.499,4.1,2026,134069,"Brisbane, Australia",,0.86667464,48.0,79.0,4.0,13.0,0.6076,0.3077,10.0,14.0,0.7143,,109.275,105.957,2.41599,68.66,1.70749,1.93194,-0.224453,0.613719,23.6056,1.23256,-0.618843,2.1667,2.0556,4.2222,0.7222,0.9444,0.3889,9.1111,Wing F,6.26415,2006-07-09
Kieran Mullen,Pittsburgh,ACC,10,9.4,108.8,7.9,28.6,41.54,8.7,22.2,2.4,11.4,3,3,1.0,2,6,0.333,0,1,0.0,0.0,0.9,42.9,Fr,7-0,12,0.0109277,93.9177,5.3,2026,134070,"North Vancouver, Canada",39.2,1.0,2.0,6.0,0.0,0.0,0.3333,,2.0,2.0,1.0,,109.564,105.633,0.699459,10.7805,-4.27245,-2.84666,-1.42579,-4.34765,6.76,-2.99203,-1.35562,0.5,1.2,1.7,0.1,0.1,0.0,0.7,C,0.89358,2006-10-15
Shainen Carter,Georgia Southern,SB,16,43.1,99.9,15.9,49.1,55.0,9.7,12.0,1.1,22.8,32,49,0.653,25,51,0.49,1,3,0.333,10.2,1.7,90.7,Sr,6-9,11,-0.1025,91.9367,6.1,2026,134071,"Detroit, MI",,0.09090165,24.0,48.0,1.0,3.0,0.5,0.3333,9.0,11.0,0.8182,,107.589,113.224,1.5037,62.7076,-1.76933,-4.1947,2.42536,-4.23828,19.4167,-4.13022,-0.108063,1.7778,2.1111,3.8889,0.1111,0.5556,1.7222,5.5,C,0.519208,2003-10-15
Isaiah Sutherland,East Tennessee St.,SC,10,13.4,141.5,11.4,57.9,62.2,7.1,11.7,1.8,0.0,4,4,1.0,2,5,0.4,6,14,0.429,0.0,2.6,21.1,Fr,6-7,24,0.828059,119.618,3.1,2026,134074,"Plano, TX",,2.0012005,2.0,4.0,0.0,1.0,0.5,0.0,0.0,0.0,,,104.688,107.503,0.884465,14.9667,-0.670308,1.82647,-2.49677,1.02897,10.8083,2.00674,-0.977771,0.5833,1.3333,1.9167,0.1667,0.5,0.0,3.25,Wing G,9.20539,2006-10-15
Henry Sisemore,East Tennessee St.,SC,5,1.4,100.7,37.7,40.0,40.0,27.2,37.5,44.2,16.7,0,0,0.0,2,5,0.4,0,0,0.0,0.0,0.0,0.0,Fr,6-8,30,0.12833,112.916,0.0,2026,134075,"Lago Vista, TX",,1.99930009,1.0,4.0,1.0,1.0,0.25,1.0,1.0,2.0,0.5,,100.169,106.816,0.188798,1.87549,0.721956,-0.419415,1.14137,-2.68313,2.9143,0.519784,-3.20292,0.7143,0.8571,1.5714,0.2857,0.0,0.1429,1.1429,C,0.0,2006-10-15
David Gomez,Charlotte,Amer,2,5.3,133.6,10.0,71.4,71.43,3.2,18.3,5.0,15.9,0,0,0.0,2,4,0.5,2,3,0.667,9.2,1.6,0.0,Fr,6-9,11,1.77893,119.541,6.1,2026,134076,"Seville, Spain",,1.0,1.0,3.0,1.0,1.0,0.3333,1.0,0.0,0.0,,,105.968,102.517,2.2457,7.88891,3.96862,-0.389196,4.35782,5.55484,19.65,2.53111,3.02373,0.5,3.0,3.5,0.5,0.5,1.5,5.0,PF/C,4.80473,2006-10-15
Jaylen Harrell,Providence,BE,6,7.0,144.1,13.9,59.4,63.13,6.4,1.8,6.0,0.0,3,3,1.0,5,5,1.0,3,11,0.273,0.0,1.0,18.8,Fr,6-5,4,1.28443,133.979,1.5,2026,134077,"Boston, MA",82.6,1.99979997,5.0,5.0,0.0,0.0,1.0,,1.0,1.0,1.0,,121.592,118.973,0.522259,6.28066,2.03189,6.04187,-4.00998,-0.221623,9.1333,3.2769,-3.49852,0.5,0.1667,0.6667,0.3333,0.1667,0.0,3.6667,Wing G,10.805,2006-10-15
Jamier Jones,Providence,BE,18,52.2,126.2,21.2,67.2,67.97,7.1,13.2,10.7,14.9,46,68,0.676,76,114,0.667,8,17,0.471,0.7,2.1,51.9,Fr,6-6,5,3.06764,133.631,4.1,2026,134078,"Sarasota, FL",92.4,1.0,75.0,105.0,1.0,9.0,0.7143,0.1111,37.0,41.0,0.9024,,113.161,109.865,1.95353,75.2017,3.86152,4.65515,-0.793628,4.97282,22.7667,5.13714,-0.164329,1.3889,3.0,4.3889,1.3333,0.8889,0.1667,12.3333,Wing G,2.23928,2006-10-15
Stefan Vaaks,Providence,BE,19,74.9,116.2,22.3,53.5,57.37,2.2,6.3,17.9,14.4,50,60,0.833,40,69,0.58,54,157,0.344,1.2,1.7,26.5,Fr,6-7,7,3.23378,124.556,2.3,2026,134079,"Tabasalu, Estonia",37.8,1.77145649,29.0,44.0,11.0,25.0,0.6591,0.44,3.0,4.0,0.75,,117.123,113.697,2.26177,88.8649,2.59684,4.89106,-2.29422,3.44186,30.9474,5.05253,-1.61067,0.5789,1.9474,2.5263,3.2632,1.0,0.3684,15.3684,Combo G,14.4128,2005-05-08
Jack Williams,Providence,BE,3,0.7,173.2,17.1,75.0,75.0,0.0,0.0,32.8,0.0,0,0,0.0,0,0,0.0,1,2,0.5,0.0,0.0,0.0,Sr,6-4,8,0.425188,161.526,0.0,2026,134081,"Ann Arbor, MI",,0.99989998,0.0,0.0,0.0,0.0,,,0.0,0.0,,,124.818,132.191,0.0203683,0.476539,-2.31773,9.55091,-11.8686,8.31896,1.8,12.7294,-4.41042,0.0,0.0,0.0,0.3333,0.0,0.0,1.0,Pure PG,19.6455,2003-10-15
Justin Hinds,Air Force,MWC,17,31.1,55.8,13.7,28.8,29.5,3.1,14.8,8.5,31.2,2,5,0.4,7,18,0.389,3,22,0.136,3.4,1.8,12.5,Fr,6-5,15,-2.04636,51.0792,4.1,2026,134083,"Wilmington, DE",,0.58819997,7.0,12.0,0.0,6.0,0.5833,0.0,3.0,3.0,1.0,,112.609,109.447,1.25591,40.826,-7.62159,-9.01769,1.39609,-8.06098,13.9176,-7.66448,-0.396495,0.3529,1.7059,2.0588,0.5882,0.4118,0.4118,1.4706,Wing F,5.55039,2006-10-15
Ethan Greenberg,Air Force,MWC,19,65.1,90.1,15.1,46.8,48.1,2.3,9.5,11.0,18.4,11,18,0.611,13,29,0.448,26,82,0.317,0.7,2.4,16.2,Fr,6-4,21,-0.819541,84.3846,1.7,2026,134084,"Centerville, OH",,1.08698881,12.0,23.0,1.0,6.0,0.5217,0.1667,0.0,0.0,,,114.804,112.262,2.09599,77.2124,-3.06985,-2.8469,-0.222958,-3.66252,26.0474,-3.01429,-0.648229,0.4737,2.0526,2.5263,1.3158,1.0526,0.1579,6.0526,Combo G,9.88312,2006-10-15
Keaton Frisch,Air Force,MWC,2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Fr,6-6,8,-0.171856,-5.60086,0.0,2026,134085,"Waunakee, WI",,0.0,,,,,,,,,,,124.372,113.223,0.0385679,0.0839563,-7.85032,-6.07744,-1.77288,-8.1018,0.5,-5.31899,-2.78281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PF/C,0.0,2006-10-15
Riley Dering,Air Force,MWC,2,0.4,210.5,16.5,0.0,105.26,0.0,112.9,0.0,0.0,2,2,1.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,Fr,6-9,5,0.595352,200.684,12.5,2026,134086,"Dallas, TX",,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,79.3364,72.2242,0.35104,1.35408,-16.2601,-5.72319,-10.5369,16.3328,1.6,5.52308,10.8097,0.0,1.5,1.5,0.0,0.0,0.0,1.0,C,0.0,2006-10-15
Jordan Frison,Chattanooga,SC,16,77.5,118.8,25.3,55.7,61.38,1.3,13.1,31.8,13.8,59,69,0.855,64,115,0.557,19,51,0.373,1.0,2.0,41.6,Jr,6-0,5,2.93513,120.749,2.9,2026,134087,"Memphis, TN",,2.72416955,28.0,48.0,36.0,67.0,0.5833,0.5373,0.0,0.0,,,114.936,116.838,2.00152,81.377,1.12038,2.38857,-1.26819,2.35946,28.7895,3.25628,-0.89682,0.3158,3.1579,3.4737,4.1579,0.9474,0.2105,15.3158,Scoring PG,6.1162,2004-10-15
Ade Popoola,Tulsa,Amer,16,66.4,114.1,16.4,58.3,59.67,2.4,12.1,10.9,18.2,14,19,0.737,13,34,0.382,36,81,0.444,1.1,3.4,16.5,Jr,6-5,0,1.41797,108.832,2.3,2026,134088,"Moberly, MO",,1.3636884,11.0,26.0,2.0,8.0,0.4231,0.25,4.0,6.0,0.6667,,105.181,105.483,2.7629,82.2761,4.37883,2.86143,1.5174,3.55534,25.8389,2.46193,1.09341,0.6667,2.8889,3.5556,1.6667,1.3889,0.2778,9.2778,Combo G,10.9711,2004-10-15
Jaylen Lawal,Tulsa,Amer,16,35.2,118.2,25.8,50.6,57.71,2.8,14.2,18.9,13.9,33,37,0.892,18,44,0.409,18,45,0.4,0.5,1.0,41.6,Fr,6-3,2,1.6172,126.52,4.3,2026,134089,"Plano, TX",43.0,1.80007201,14.0,33.0,4.0,11.0,0.4242,0.3636,2.0,2.0,1.0,,109.887,110.203,1.23479,35.5119,-0.0461459,2.48874,-2.53489,0.756324,14.7444,2.67256,-1.91624,0.3889,1.7778,2.1667,1.5,0.2222,0.0556,8.0,Combo G,11.4974,2006-10-15
CJ Hall,SIU Edwardsville,OVC,13,22.6,96.7,26.3,42.3,42.74,2.3,10.7,35.2,12.6,3,6,0.5,20,48,0.417,5,17,0.294,0.0,2.1,9.2,Sr,6-2,2,0.222831,99.2366,2.7,2026,134091,"Killeen, TX",,2.81818182,3.0,9.0,17.0,39.0,0.3333,0.4359,0.0,0.0,,,104.626,110.897,0.945868,23.0453,-4.13619,-1.92671,-2.20948,-1.86809,12.5188,-0.759267,-1.10883,0.1875,1.4375,1.625,1.9375,0.6875,0.0,5.3125,Pure PG,7.0178,2003-10-15
Christian Dedivanaj,Bowling Green,MAC,2,0.5,203.8,14.4,100.0,100.0,38.7,81.3,0.0,0.0,0,0,0.0,1,1,1.0,0,0,0.0,0.0,0.0,0.0,Fr,6-3,10,0.451979,180.287,0.0,2026,134092,"Flint, MI",,1.20000005,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,,,85.9636,92.8219,0.221889,0.942062,-6.55008,5.02948,-11.5796,28.8424,2.38,19.0362,9.80617,0.4,0.4,0.8,0.6,0.4,0.0,0.4,PF/C,0.0,2006-10-15
Vito Perkovic,East Carolina,Amer,11,12.6,113.1,18.1,44.1,48.11,5.0,22.2,2.6,0.0,5,5,1.0,6,17,0.353,6,17,0.353,1.3,0.0,14.7,Fr,6-10,11,0.452342,110.106,3.3,2026,134093,"Chattanooga, TN",,0.91630003,5.0,12.0,1.0,5.0,0.4167,0.2,0.0,0.0,,,112.505,111.663,0.646126,13.6758,-6.56457,-2.22516,-4.33941,-1.62172,7.85,0.937151,-2.55887,0.4167,1.5,1.9167,0.0833,0.0,0.0833,3.4167,PF/C,11.2429,2006-10-15
Todd Bieg,Lindenwood,OVC,7,4.3,102.7,1.7,0.0,52.63,0.0,0.0,0.0,0.0,1,2,0.5,0,0,0.0,0,0,0.0,0.0,4.0,0.0,Sr,6-6,25,-0.203237,78.4888,10.2,2026,134094,"Villa Ridge, MO",,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,105.887,105.076,0.41258,4.78888,-1.6751,-3.17034,1.49524,-6.70305,6.9,-8.50076,1.79771,0.2,0.6,0.8,0.1,0.4,0.3,0.8,PF/C,0.0,2003-10-15
Benjamin Winker,Cal St. Fullerton,BW,4,1.6,27.9,8.9,0.0,0.0,0.0,41.3,13.0,0.0,0,2,0.0,0,1,0.0,0,0,0.0,0.0,0.0,200.0,Fr,6-10,33,-0.689807,22.4549,10.7,2026,134095,"Wildwood, MO",,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,108.526,102.895,0.316325,2.50547,-12.4724,-11.4297,-1.04271,-14.1274,4.9667,-12.1014,-2.02596,0.3333,1.8333,2.1667,0.5,0.0,0.1667,1.1667,C,0.0,2006-10-15
Zak Abdalla,Detroit Mercy,Horz,2,0.4,0.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,1,0.0,0,0,0.0,0.0,24.4,0.0,Fr,6-2,25,-0.373535,-0.154135,0.0,2026,134096,"Las Vegas, NV",,0.66659999,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,71.1764,70.3312,0.259864,1.20043,10.3554,-5.45226,15.8076,3.6948,2.6,-10.5874,14.2822,0.0,0.3333,0.3333,0.3333,0.3333,0.0,1.6667,Pure PG,0.0,2006-10-15
Mason Porter-Brown,LIU,NEC,19,42.4,102.5,18.3,49.4,51.57,7.8,12.3,6.9,19.2,20,33,0.606,25,52,0.481,13,38,0.342,1.9,2.8,36.7,Jr,6-6,6,0.291717,98.4081,4.7,2026,134097,"Alachua, FL",,0.65000947,22.0,39.0,3.0,13.0,0.5641,0.2308,8.0,13.0,0.6154,,108.212,110.312,1.47968,58.2296,-1.99552,-1.17834,-0.817178,-2.9499,17.0737,-1.92069,-1.02921,1.1579,1.8421,3.0,0.6842,0.8421,0.3158,5.7368,Wing G,6.68884,2004-10-15
