rk,team,conf,rec,adjoe,oe_rank,adjde,de_rank,barthag,rank1,proj_w,proj_l,pro_con_w,pro_con_l,con_rec,sos,ncsos,consos,proj_sos,proj_noncon_sos,proj_con_sos,elite_sos,elite_noncon_sos,opp_oe,opp_de,opp_proj_oe,opp_proj_de,con_adj_oe,con_adj_de,qual_o,qual_d,qual_barthag,qual_games,fun,conpf,conpa,conposs,conoe,conde,consosremain,conf_winpct,wab,wab_rk,fun_rk,adjt,team_key
22,Saint Louis,A10,25-2,122.43045249998754,31,99.87123213029088,30,0.9123047817090726,22,28.40279399625209,2.597206003747909,16.40279399625209,1.5972060037479086,13-1,0.4880133310999201,0.3876981497110968,0.5811631423895417,0.4946527599029197,0.3876981497110968,0.5718977561525694,0.8590841360592236,0.8938878311400082,108.76409698793894,108.49448694178942,108.87810048252632,108.4867320269969,122.42386076387004,98.83663402690615,101.68387042960292,80.75023965149202,0.9340626985166136,2.0,0.0488972093377441,1205.0,973.0,1001.075,1.2037060160327646,0.971955148215668,0.5394689043231671,0.9285714285714286,3.1249214219600665,27,74,71.81740276008895,saint louis
23,N.C. State,ACC,19-8,123.62607244895702,23,101.2534360800449,38,0.908528637469476,23,21.15545613851504,9.84454386148496,12.15545613851504,5.844543861484963,10-4,0.6854386361379374,0.5797939550210465,0.7835372686036219,0.705922492449953,0.5797939550210465,0.7970153250374965,0.6882574185195082,0.787548502429642,115.24179855384249,106.0363251114484,115.80054001197168,105.24847561342868,123.85751486256729,101.1313346708795,125.99723627984098,102.9477024837835,0.910800369621812,11.0,-0.025223526252072,1143.0,1054.0,979.0625,1.167443345036706,1.0765400574529207,0.8441885225560577,0.7142857142857143,1.870976763713399,36,236,69.02894197822874,north carolina st
24,Iowa,B10,19-7,122.58949032091223,28,100.52230335804428,32,0.907401258321947,24,21.37207602436501,9.627923975634983,11.372076024365017,8.627923975634983,9-6,0.6377106278942772,0.4029496009539441,0.8098687143171882,0.6751426862980768,0.4029496009539441,0.8248488832373498,0.6542691627493837,0.8517333856566066,114.18777556192047,106.18569171020802,115.59272711285789,105.29438835215876,120.3003295643642,101.16540768871953,119.6986352818454,98.35616387726664,0.9053720390471172,10.0,0.027092642034734,1060.0,1028.0,941.7625,1.1255491697747575,1.0915703269136328,0.8697893899978351,0.6,2.704010277086061,30,115,63.15908910176559,iowa
25,Utah St.,MWC,23-4,124.70198884872572,19,102.25505522804598,47,0.9073963286123437,25,25.806617782477275,5.193382217522727,15.806617782477272,4.193382217522727,13-3,0.6061249261455598,0.5201933048492965,0.6652029157867405,0.6290560521724692,0.5201933048492965,0.688930563200214,0.7842634350672454,0.8513882435611504,112.90100133222444,107.16270787585916,113.0543205693911,106.40090799001888,125.30520292528377,101.14100113825236,118.52360131369583,98.80806762587272,0.8901454618617649,7.0,0.0413962946423417,1325.0,1113.0,1076.6,1.2307263607653722,1.0338101430429127,0.7838411528541083,0.8125,3.3173620145080465,26,92,67.71007161502881,utah st
26,BYU,B12,20-7,126.21283546682926,10,103.74318388402526,69,0.9050456141573834,26,22.32500065155704,8.674999348442965,10.325000651557035,7.674999348442966,8-6,0.7161138458941358,0.5954393203826972,0.8281687624404718,0.7340578298237225,0.5954393203826972,0.8341711977533518,0.635585031632517,0.7552076181715948,116.15540403428676,103.70693985476076,116.28130953681725,103.1631128013977,125.92158637503846,105.04824575956734,125.88303142841892,100.62050816593194,0.9292986944954864,12.0,0.0861676188555595,1173.0,1141.0,1004.1875,1.1681085454658615,1.1362419866807745,0.8551797213484322,0.5714285714285714,4.58829244879316,17,22,69.61662329187425,byu
27,North Carolina,ACC,21-6,122.3395996701088,32,101.11249926320517,36,0.8994854921351984,27,23.09399112133221,7.90600887866779,11.093991121332207,6.90600887866779,9-5,0.6636283874141807,0.5306415999430925,0.7871161186373342,0.691369238794099,0.5306415999430925,0.8074503112976036,0.6786134264303839,0.7947035225519148,114.69246044764373,105.78848912900156,115.44638817153806,104.858748758911,123.44942013662634,103.5533270266081,119.33605636093188,102.3313818932544,0.8541915832172656,11.0,0.0772229726617259,1122.0,1081.0,965.6375,1.161926706450402,1.1194677091558685,0.8786199856085468,0.6428571428571429,3.969761803955462,22,34,67.73046336631748,north carolina
28,Wisconsin,B10,18-8,124.84708275267847,18,103.18741894160846,62,0.8994602070394095,28,20.8683446059197,10.131655394080298,12.8683446059197,7.1316553940803,10-5,0.6866045880146612,0.4859329332843554,0.8337638014835522,0.7052818340285097,0.4859329332843556,0.8259237294377945,0.6516107488900208,0.8332087101310237,116.17596302570549,104.93695217156352,116.74533335882428,104.57725869094216,127.3337311347545,103.13805637538658,123.99845680610014,103.6774366992817,0.8867859169308461,12.0,0.026834998375237,1221.0,1188.0,1039.8875,1.1741654746306691,1.142431272613624,0.8024035133005217,0.6666666666666666,2.499775033226116,31,117,69.09103995555269,wisconsin
29,Santa Clara,WCC,23-6,123.76481895666774,22,102.62097156018363,53,0.8960810454882968,29,24.30342059872013,6.696579401279868,15.303420598720132,2.6965794012798683,14-2,0.5830103518617155,0.5528965187841209,0.6074778412372611,0.5881068097464583,0.5528965187841209,0.6135364643303688,0.7854333999629629,0.8020818712797717,111.9632736303203,106.74615474174732,112.13381761135008,106.61646764581022,125.6561524748578,102.06375591298826,121.69966087946224,100.08660364497166,0.9045197056814934,6.0,0.004497478003868,1409.0,1172.0,1147.0750000000005,1.2283416515920926,1.0217291807423226,0.6620054490752297,0.875,1.860667749545863,37,172,69.96208543977926,santa clara
30,Indiana,B10,17-10,123.60914564999904,24,102.54448412652197,51,0.8955304107682635,30,19.4799687246142,11.520031275385804,10.479968724614196,9.520031275385804,8-8,0.670421897290385,0.4339412859544947,0.8330023175838097,0.6908068670077808,0.4339412859544946,0.8320829365870885,0.6517030968343392,0.8439654161425247,116.11722209118662,105.29359900972544,116.4105761824861,104.8552454537476,124.95285458993668,104.45308474953804,116.73238641242524,103.69368930205384,0.7960994523296087,13.0,-0.0184051150286519,1229.0,1234.0,1067.8375,1.1509241808795814,1.155606541257448,0.8284054126002038,0.5,1.1023738311424736,46,220,66.36459597977145,indiana
31,Saint Mary's,WCC,25-4,119.5971568257056,51,99.30818305941555,28,0.8945291216333952,31,26.138379066101702,4.861620933898294,15.138379066101706,2.8616209338982945,14-2,0.5646755829294274,0.5535311791076281,0.5737304110346397,0.5858335417461943,0.5535311791076281,0.6091630258740479,0.7928577928261032,0.8244658184825744,111.1294379030503,106.77157821634712,111.78870675643806,106.34820446618532,120.4822152831248,99.47922579600863,103.4530647115316,97.2501738127131,0.6706352236240775,3.0,0.0619139714409543,1247.0,1028.0,1048.3875,1.18944569636704,0.9805534690178964,0.892623944589314,0.875,3.3281100984528083,25,51,65.44340873841051,saint marys
32,Villanova,BE,21-6,121.624126644421,36,101.1146275878342,37,0.8931975049293985,32,23.617336995411847,7.382663004588152,14.617336995411849,5.382663004588152,12-4,0.6889134739233794,0.5620101997818805,0.7761594748956601,0.6983915732423198,0.5620101997818805,0.7734013286455617,0.705757792166449,0.7724268040565838,115.3192949081096,105.33574652247762,115.40436001505664,105.04148839499838,120.44959909702746,99.69319126421227,116.10572146163848,96.34223868030216,0.895278911983736,9.0,0.0776019595720776,1219.0,1143.0,1076.9375,1.1319134118739482,1.0613429284429226,0.7623687436451678,0.75,3.807098211223035,23,32,64.01377190903494,villanova
33,SMU,ACC,19-8,127.0012876713134,7,105.97921900875323,102,0.8890400810107588,33,21.390827942885466,9.609172057114536,10.390827942885464,7.609172057114535,8-6,0.68449124898599,0.546916174353769,0.8122395325730524,0.7021660394342372,0.546916174353769,0.8142909419923531,0.692166996573032,0.8120181442268719,115.37513594819248,105.11518602818336,115.66401311681372,104.83994426742844,128.76070489329263,106.2510849236263,126.26326334011593,102.94109023581072,0.9128102052225844,11.0,0.0191186500175742,1160.0,1100.0,966.725,1.1999275905764306,1.1378623703742017,0.8214708749599062,0.5714285714285714,1.9784032927231343,35,134,69.01444889824985,smu
34,Texas A&M,SEC,19-8,122.27629349548596,33,102.07986373877992,46,0.8885553168970233,34,21.18890502725471,9.811094972745288,11.188905027254712,6.811094972745288,9-5,0.6244654954899231,0.4088823343314135,0.8246498594228248,0.6544805056668952,0.4088823343314136,0.8318569627425206,0.6938255943887824,0.8692618269523811,115.07444139777164,108.26967084814385,116.2073273901688,107.85381578127536,122.29917419097808,100.4355194590718,119.55173242524424,98.13488924530148,0.906376356105141,9.0,0.0090173750473367,1149.0,1109.0,994.3375,1.155543263730876,1.115315473870793,0.857081824361456,0.6428571428571429,1.5655544960753804,40,155,70.93680297615794,texas am
35,Clemson,ACC,20-8,116.05493464731944,78,96.97107580028609,19,0.8875529195355618,35,21.738402258307225,9.261597741692777,11.738402258307223,6.261597741692775,10-5,0.6469513543467192,0.5191131459434464,0.7577444682962224,0.6572530277520988,0.5191131459434464,0.7570207201694591,0.7120709555559727,0.7725984866162107,113.8874411958206,106.74918333260275,114.2800822380481,106.38616720983266,114.43314357764048,95.47317649759177,116.76595111476414,94.6047949154798,0.9183643799942428,11.0,0.0110495274928916,1051.0,981.0,967.9625,1.0857858646383514,1.0134690135206683,0.7534019795356426,0.6666666666666666,1.82681426154426,39,147,63.99597064104657,clemson
36,Ohio St.,B10,17-9,124.04958289947598,21,103.95393243061844,70,0.8841607358732443,36,19.231917115499588,11.768082884500414,11.231917115499586,8.768082884500416,9-6,0.6774889760176881,0.4900607377369966,0.8149363507568619,0.7082927330546589,0.4900607377369966,0.8283203304793731,0.6507209927193468,0.823190226130658,115.25355359798952,104.88485241366163,116.50189358148262,104.3553433030924,125.89029121569114,104.2113740370376,124.15573782364308,102.3629182728438,0.9019994111716328,11.0,-0.0040372529165341,1175.0,1145.0,1005.1875,1.168936143754275,1.1390909656158676,0.8684722696469075,0.6,1.1289307979270051,45,189,66.67531574109245,ohio st
37,Auburn,SEC,15-12,125.92216631544864,12,105.94404839567338,100,0.8793891326914214,37,17.376146084243278,13.62385391575672,8.37614608424328,9.62385391575672,6-8,0.748680840836972,0.6256773885021758,0.8628983322907112,0.7540816211816047,0.6256773885021758,0.8468180114500812,0.5909565525977796,0.6407001727284739,119.40341718612144,103.9493532124067,119.68832214578045,104.2563881135625,125.53961654894796,105.55586946200056,125.3880300597766,105.48903716285032,0.8794540760467446,17.0,0.0046113265654198,1142.0,1143.0,972.7875,1.173946005679555,1.174973979414826,0.7905368885078758,0.4285714285714285,1.2094330638935449,43,171,67.21301761461682,auburn
38,Cincinnati,B12,15-12,111.719775691083,135,94.30865913636536,7,0.8752653381815096,38,17.099083655875855,13.900916344124145,9.099083655875855,8.900916344124145,7-7,0.654642788457607,0.469883712334163,0.8262047877150908,0.6771571789761464,0.469883712334163,0.8268546826620231,0.6734546632606326,0.830490648268632,114.17073345552478,104.70415817486008,114.94186544029633,104.40424647622253,115.28420451191144,93.694732763454,111.38135326054513,96.55159136361752,0.8379628347737261,11.0,-0.0975324571968577,978.0,958.0,928.2375,1.0536096634751344,1.0320634535881172,0.829129314976287,0.5,-1.8007904645881985,70,353,67.97826903305108,cincinnati
39,Kentucky,SEC,17-10,120.20237442552508,47,101.7636846906361,42,0.8715820549801262,39,18.644996199293686,12.35500380070632,9.64499619929368,8.355003800706319,8-6,0.6962311522878498,0.5272743292292458,0.8531196308422684,0.7207595427077069,0.5272743292292454,0.8604988635532629,0.6061543908206238,0.7319002732865472,117.75617999896583,106.03132758485896,118.23717226886636,105.192340498352,120.01042618419427,102.1080534037002,116.83025889130546,101.80245362082331,0.8296870295557366,16.0,0.0465876375516026,1089.0,1084.0,959.0125,1.1355430716492223,1.1303293752688313,0.8863261780417437,0.5714285714285714,1.9792851823114084,34,78,67.74284387602094,kentucky
40,UCLA,B10,18-9,121.0230080350022,40,102.9072657332782,57,0.8658499766566606,40,20.066442059127123,10.933557940872875,12.066442059127125,7.933557940872878,10-6,0.6710223716792265,0.4747666016076834,0.8059482136034124,0.6933036039856756,0.4747666016076834,0.8134989552935714,0.6552034662234605,0.8073987340815559,116.37546410639877,105.59409897756017,116.2697166172493,104.74796493718786,120.95662465103118,102.89149898979711,120.56314650843548,106.02450398891465,0.8142384328458765,11.0,0.0494084459114998,1196.0,1185.0,1050.95,1.138017983729007,1.1275512631428708,0.843701922054207,0.625,1.8308981471365424,38,72,65.02630460541079,ucla
41,Georgia,SEC,19-8,123.13248574023746,25,104.78688434589696,79,0.864750666619753,41,21.04657181731513,9.953428182684874,9.046571817315124,8.953428182684874,7-7,0.6368550725564811,0.3978984954895596,0.858743322690051,0.6600734787554423,0.3978984954895596,0.849422077780802,0.6856126699278502,0.8669786577446226,115.11931847536844,107.440756494194,115.82098869714764,106.87464646126143,123.22236167410688,105.8616956619934,124.90085839764804,103.20457624955708,0.8997348185773711,15.0,0.0553850012474611,1148.0,1181.0,1001.0375,1.1468101844336502,1.1797759824182412,0.8167977205984306,0.5,2.004223871450104,33,63,72.32819745664398,georgia
42,Texas,SEC,17-10,126.93432437135014,8,108.06378308643762,141,0.864233222746905,42,18.526230494950838,12.473769505049168,9.526230494950832,8.473769505049168,8-6,0.6300711000780388,0.4174465350791038,0.8275081961484785,0.6635904921305881,0.4174465350791038,0.8413611277788821,0.6444825864285358,0.771472227684485,115.38480407658317,106.6014698195758,116.65617371701646,105.95894354389095,128.00066989274544,108.0524892170188,126.90158914887915,106.87802412054694,0.8781281289082561,14.0,0.006177079004991,1155.0,1108.0,941.775,1.2264075814286854,1.1765018183748774,0.8898463884852952,0.5714285714285714,0.6113674688565522,48,167,66.67553451604986,texas
43,San Diego St.,MWC,18-8,111.9727477117174,128,95.41941676686514,9,0.8629125658144782,43,20.28105916139745,9.71894083860254,14.28105916139746,5.718940838602543,12-4,0.6039861148065161,0.5414555282408718,0.6430677314100438,0.6280506215457298,0.5414555282408724,0.6713481681981583,0.7474944134463409,0.7525468431838982,113.7211302665478,106.85186949773862,114.4555346043784,106.60157077476411,110.78481952951346,92.64879728829688,102.82425843605432,92.9138049651622,0.762333242464069,5.0,-0.0224374869623558,1231.0,1081.0,1128.5749999999998,1.09075604191126,0.9578450701105378,0.7844699153506166,0.75,-0.1921834797573133,58,228,68.65241456578323,san diego st
44,Miami FL,ACC,21-6,120.46162101264947,45,102.6909774164164,54,0.862413241887419,44,23.12428261429065,7.875717385709354,12.124282614290646,5.875717385709354,10-4,0.5870145524587836,0.4051322808307455,0.7559052332562474,0.612607421556371,0.4051322808307455,0.7624505787471004,0.7327234512822735,0.8384443770006398,112.15662932592126,107.62084668141196,112.98693972959796,107.037235346176,120.33746861840234,103.23340150347327,119.03247419417912,99.69607364047022,0.884791206950857,8.0,0.0746009792682711,1076.0,1024.0,945.6375,1.137856736857411,1.0828673778271274,0.7853592879650861,0.7142857142857143,2.389486054063116,32,39,68.37119266355933,miami fl
45,New Mexico,MWC,21-6,117.81224967527518,61,101.38039665748818,40,0.849085166415202,45,23.149018555819524,7.85098144418048,14.149018555819518,5.85098144418048,12-4,0.5626299303811345,0.4757613091005161,0.6223521075115596,0.5937210280217712,0.4757613091005159,0.6585988734284616,0.7724393519264415,0.8168194262924133,111.291795649448,107.16125732394276,112.25677674819512,106.68569843126323,118.1422245803451,99.4715881541467,111.60890839363366,94.98217156388218,0.8647229355818216,7.0,0.0504688780622601,1302.0,1119.0,1119.5375,1.162980248540134,0.9995198910264284,0.8035859370960698,0.75,1.3253233412776972,41,69,69.60923335685565,new mexico
46,Washington,B10,13-14,117.5149443382016,66,101.8374224937006,44,0.8384391921912352,46,15.475190047946745,15.524809952053255,7.475190047946743,12.524809952053255,5-11,0.7094920341377149,0.5228612586222039,0.8378006923046293,0.7144451663676757,0.5228612586222039,0.8198163156276858,0.6700393950562575,0.8404979173487562,117.13614804113632,105.24641909620868,116.96188581766096,105.18164190322231,119.54125361366984,103.46042163810075,121.14108338882846,105.95665774903442,0.823485922123657,13.0,-0.0885191583925295,1149.0,1180.0,1038.8125,1.1060706335358883,1.135912399975934,0.7478788089199112,0.3125,-2.799876007623437,84,346,66.40785466530599,washington
47,Missouri,SEC,18-9,120.4821782046235,44,104.86620851719374,80,0.8315132143426052,47,19.68155655141912,11.318443448580885,9.681556551419115,8.318443448580885,8-6,0.636495215647254,0.4107541667389253,0.8461119039192733,0.6657323802048359,0.4107541667389253,0.849883312152438,0.6720346045456593,0.8189883692317833,115.3757658041578,107.41300906020156,116.24134071208898,106.88419536101424,120.45321952720168,102.67031261650284,118.43038441167266,104.4734837504436,0.8087654437264737,12.0,0.0684287067504493,1079.0,1103.0,957.6374999999998,1.1267311482685256,1.1517928234848784,0.8630832409685143,0.5714285714285714,1.2774725786424477,42,46,66.31999302759219,missouri
48,VCU,A10,21-7,119.89731777331366,48,105.4572195793478,94,0.8139371611077411,48,23.2332282869354,7.766771713064601,14.2332282869354,3.7667717130646015,12-3,0.5539738902118098,0.4919294318381574,0.6077457541356418,0.5552518857002893,0.4919294318381574,0.6009847690451622,0.795432115949651,0.7814607882491214,110.98000799503016,108.51700473833311,110.72823492403676,108.22061045314618,119.61364299282874,105.26102428734174,106.66868098226723,96.02400242868887,0.7701198675147607,5.0,0.0596846140117736,1209.0,1109.0,1041.75,1.1605471562275018,1.064554835613151,0.5671798435927643,0.8,0.5995922997050444,49,56,69.33328117638514,vcu
49,UCF,B12,19-7,121.67577074151156,35,107.02232287944304,121,0.8139234546616717,49,21.037395812924206,8.96260418707579,10.037395812924208,7.962604187075791,8-6,0.6707081803450159,0.4775066735185189,0.8363094719105847,0.6862338658058182,0.4775066735185191,0.8253853273306841,0.689653979663412,0.8490515086557426,114.03218712476246,104.58950756958912,114.52778276106535,104.47723132075018,120.3076146966528,105.24990489861992,123.61541568911235,108.100740841975,0.8237965556758421,9.0,0.1474767977243501,1057.0,1107.0,973.8875,1.085340965973996,1.1366815982338825,0.7871508213010323,0.5714285714285714,2.7452982003296507,29,4,68.7435082703475,ucf
50,Minnesota,B10,13-14,115.37256677258216,84,101.5102492085253,41,0.8133731126788364,50,14.513006877225653,16.486993122774347,7.513006877225651,12.486993122774347,6-10,0.6472257922236914,0.3981146371760475,0.8184897113189462,0.6750150672539269,0.3981146371760475,0.8273103037967603,0.6657767817893353,0.861546613409216,115.46610808826298,107.31576664637012,116.38630323904448,106.43488587500693,116.72346623957948,101.22961944385256,116.85599168238952,102.37418084551771,0.8207650901451659,13.0,-0.096993949355576,1100.0,1135.0,1016.2374999999998,1.0824241380582789,1.116864906087406,0.862592673708017,0.375,-3.735649122380976,94,352,62.80899819552205,minnesota
51,Virginia Tech,ACC,18-10,117.06368140227198,68,103.2285503553527,64,0.8094414548712409,51,19.20114534761719,11.798854652382811,8.201145347617189,9.798854652382811,7-8,0.6565737658171467,0.4873815748742799,0.8032069979676315,0.6692022375668386,0.4873815748742799,0.8005171606225758,0.6948612222432894,0.8517133358469552,114.94569380880216,106.86276230246938,115.16972011729956,106.188425628427,117.39903297282667,101.7940915643372,112.81216756826952,99.91187282767288,0.8016295378026342,11.0,0.0462641041429885,1126.0,1129.0,1031.5749999999998,1.0915347890361828,1.0944429634297073,0.787067973897297,0.4666666666666667,-0.0154343418777928,55,80,66.88035805701068,virginia tech
52,Grand Canyon,MWC,17-10,110.72072686828704,151,98.0139517623628,21,0.8024795213975787,52,19.774911387903785,11.225088612096211,12.774911387903789,7.225088612096213,10-6,0.5837296672130139,0.4415031026289437,0.6815104303645623,0.5782912470278234,0.4415031026289437,0.6535247264472074,0.7788235415843487,0.8373220336199516,112.2059204219521,108.1139067314899,112.09592713822376,108.1091116700284,110.67484258682664,95.98890014241871,106.50620445225974,91.1376825175934,0.857180468141844,8.0,-0.0290264028031048,1180.0,1097.0,1101.125,1.071631286184584,0.9962538313088888,0.5415819107777878,0.625,-2.2093790445567385,73,244,67.7485978254806,grand canyon
53,Baylor,B12,14-13,120.23076148604372,46,106.44398308644972,109,0.8022840765806918,53,15.32933531207277,15.67066468792723,5.329335312072771,12.67066468792723,4-10,0.682721782682414,0.5095298260664735,0.8435428852543587,0.7049429943766522,0.5095298260664735,0.8460747270451143,0.6430828904532894,0.7982342299297505,114.87143073193486,103.55312178456084,115.91508046196896,103.08683737217932,115.78181082574316,103.83691511470828,117.26704401826834,105.84210416487753,0.7647340688790464,12.0,-0.0206816775948355,1013.0,1080.0,955.85,1.0597897159596172,1.1298843960872522,0.854936173312759,0.2857142857142857,-2.0627107436843284,72,226,68.06939953839806,baylor
54,USC,B10,18-9,113.65984490420443,105,100.737388281478,33,0.8002681755075454,54,19.377544937362643,11.622455062637354,8.377544937362646,11.622455062637354,7-9,0.6625197829466877,0.4557494008888542,0.8046744206114483,0.6908172091083946,0.4557494008888543,0.8201045036291419,0.6729475926114328,0.8760193137297553,116.30614408167746,105.78788794456956,116.76933283764062,105.04313340486874,111.69630059371212,99.75308260570236,110.4486741445608,97.05270222219832,0.8156144617053105,9.0,0.0972732360222931,1163.0,1250.0,1128.75,1.030343300110742,1.1074197120708749,0.8818248356999163,0.4375,1.135557044821049,44,14,70.64392592792152,usc
55,South Florida,Amer,19-8,118.6881559608624,58,105.63780134498776,96,0.7924171251845351,55,22.038710845530755,8.961289154469249,14.038710845530751,3.961289154469248,11-3,0.549698315766206,0.5228413352864607,0.5746369404973982,0.5435013573079004,0.5228413352864606,0.5584224843233847,0.8240756181848086,0.8014528511795295,111.06239156380606,108.13508550851913,110.9264404559894,108.37821086999256,118.18455546347096,104.86539706281212,116.86006078655606,93.63687937154296,0.9274294592273652,4.0,0.0128958333098255,1211.0,1087.0,1038.1,1.1665542818610926,1.047105288507851,0.5016718877143375,0.7857142857142857,-1.354814569811074,65,142,71.21244555821438,south florida
56,Oklahoma,SEC,13-14,122.99271972967036,27,109.56993059728804,176,0.7906694002185854,56,14.688659717120284,16.311340282879716,4.688659717120283,13.311340282879716,3-11,0.6557931770602873,0.4334119657664678,0.8622900161188337,0.6791793472960117,0.4334119657664678,0.8566780117340154,0.6581544740702148,0.7997137381321374,114.93132549238057,106.74343356394252,115.99741117330404,106.7137144742696,122.54390065120596,108.25498775846532,126.9557953314914,108.69739848569012,0.8563891421441299,14.0,-0.0448926251743272,1087.0,1166.0,962.4375,1.1294239885706865,1.2115072407299174,0.8370359963871512,0.2142857142857142,-2.939962898968876,89,278,66.25037140355458,oklahoma
57,California,ACC,19-8,116.10904862091442,77,103.50049334992352,65,0.7895083809677697,57,21.31501606796281,9.684983932037188,9.315016067962812,8.684983932037188,7-7,0.5938180695829941,0.3769143103185848,0.79522870318566,0.6076564626536187,0.3769143103185848,0.7743035726733656,0.7559676109938004,0.907426801907198,112.98973848760065,106.93696894138236,113.39092977742102,106.88963274563224,116.14722756471,104.09690185583176,113.86204103717492,103.1568638184824,0.7568474799723709,10.0,0.0760222828943174,1045.0,1096.0,977.1375,1.0694503076588504,1.1216435762622967,0.701065615880335,0.5,0.3475502646051103,51,37,67.31298286825292,california
58,TCU,B12,17-10,113.25592071982088,108,101.04173768019994,35,0.7879041622086795,58,18.747536872769096,12.252463127230902,8.747536872769098,9.252463127230902,7-7,0.6287276901099562,0.4237514415997206,0.8190627780123182,0.6527159064325181,0.4237514415997206,0.8180791310339831,0.6787631040779009,0.8068026294710366,114.14177885442729,106.3028096847564,114.55478556972008,105.64141878887106,113.29727895287262,101.307372134624,115.02828716004088,92.94194972561353,0.9206954769955416,10.0,0.0669771901526371,1059.0,1097.0,993.6749999999998,1.0657408106272173,1.1039826905175234,0.8146363666098103,0.5,0.1656128083554509,52,47,67.44180323866743,tcu
59,Boise St.,MWC,16-11,118.01862372656598,60,105.3522159923177,91,0.786781406500255,59,19.29715110046354,11.70284889953646,10.29715110046354,9.70284889953646,8-8,0.6411135483501705,0.5729009762769524,0.6880096916505085,0.651214465516108,0.5729009762769524,0.6942868845976438,0.7504298549631276,0.795742956637853,114.67372831571582,105.60688116423636,114.56951403513088,105.47793274438708,118.03403433383188,108.17250477558616,117.93062819634572,110.37327846657166,0.68170701477943,9.0,-0.0076462427214757,1265.0,1244.0,1101.35,1.1485903663685475,1.1295228583102557,0.7193956563861851,0.5,-2.226198822109038,74,199,65.6887638987151,boise st
60,Arizona St.,B12,14-13,117.65697988958723,63,105.4166511777092,93,0.7795949706681213,60,15.459991494639024,15.540008505360976,6.459991494639027,11.540008505360976,5-9,0.7187549096012793,0.6108647525149179,0.8189386268957576,0.733805930058864,0.6108647525149179,0.8225967805072693,0.6429953996288144,0.7571789796491508,116.87674765447358,104.6730814530195,117.14015355703852,104.08350610650196,117.72860232961852,104.80621205714476,118.86272187816743,104.19329939576411,0.819770914008172,12.0,0.0200912903799811,1068.0,1141.0,990.0375,1.078747017158441,1.1524815979192709,0.8354003181475601,0.3571428571428571,-1.6853963510346293,68,133,68.92481491721541,arizona st
61,Seton Hall,BE,19-9,106.83152371417954,228,95.89214017613764,14,0.7759699901828178,61,19.84427767474661,11.155722325253386,9.844277674746616,10.155722325253386,9-8,0.6410261825546327,0.4440420061076353,0.7684865320203366,0.6641533361367284,0.4440420061076353,0.7852145676527296,0.7259199794183734,0.8637928171509156,113.95582268990675,107.06601135717926,114.61144870259642,106.30664595962467,103.25452842889284,95.19892210993724,105.9481434355284,90.70328253442678,0.8565094854984003,7.0,0.083627143970382,1130.0,1128.0,1127.4875,1.00222840607989,1.000454550493908,0.8800067695696233,0.5294117647058824,-0.0521548089446142,56,28,65.31216852565218,seton hall
62,Tulsa,Amer,21-6,122.2360104545442,34,109.74119056576598,179,0.7755696599314056,62,24.32791976080432,6.67208023919568,12.32791976080432,5.67208023919568,9-5,0.491273745156302,0.3891392590153421,0.586112910858622,0.4744683676697973,0.3891392590153421,0.5360949461424594,0.8763146962577127,0.9088817202477536,109.80349482925702,108.61255345718406,109.2446122812376,109.15963729010662,121.65394268343285,108.71258439004924,111.9992506188015,108.39248303018266,0.593012871013089,1.0,0.0353092711905604,1143.0,1039.0,955.6125,1.1960915119883844,1.0872607882379104,0.3610320696358905,0.6428571428571429,-1.0146071662140184,62,103,67.89261807974354,tulsa
63,LSU,SEC,14-13,119.4357348908392,53,107.23677641288876,128,0.77539002116444,63,15.69145110888355,15.30854889111645,3.691451108883551,14.30854889111645,2-12,0.6519431431543949,0.4358901059185061,0.8525638205877198,0.6736093275288572,0.4358901059185061,0.8452954320252214,0.6816834536057521,0.8582117092847721,115.50623846388724,106.1599502577368,116.25267994583514,106.09025707356834,115.46897884901357,107.59250133517422,116.12180833907703,104.13432899798111,0.7778217238158591,12.0,-0.0304167666098353,1029.0,1138.0,953.225,1.079493299063705,1.193841957565108,0.8198560720564769,0.1428571428571428,-2.8094577173181463,85,248,66.29301584925986,lsu
64,West Virginia,B12,16-11,109.43881349185725,167,98.2713958819563,23,0.7751764967083865,64,17.897943497725578,13.10205650227442,8.897943497725578,9.10205650227442,7-7,0.6196526531643975,0.3898006594258992,0.833086647350146,0.64117911050876,0.3898006594258993,0.8227302140686035,0.7031456649918896,0.8736600206641899,112.72384194166726,106.12342260543411,113.55218964802174,106.10664395296848,107.44324652963056,98.05519381988208,111.85687828791848,98.52520850817888,0.8114468619052769,12.0,0.0234007187898579,873.0,933.0,880.3375,0.9916651284308576,1.0598208073608133,0.7864826975832053,0.5,-1.2885658479654087,63,123,62.43301714580362,west virginia
65,Wake Forest,ACC,14-13,117.75034967323153,62,105.73788806958385,98,0.7751179876624226,65,15.99298381292444,15.00701618707556,6.99298381292444,11.00701618707556,5-9,0.6803418035907163,0.5237013111991821,0.8257936893828554,0.6902583901316123,0.5237013111991821,0.8105496138050344,0.6832994339565077,0.779614367959,116.00337902373944,105.59981673877012,115.87371076635156,105.14504937828742,118.22903046763508,106.91982494798104,117.6806121141893,106.74917646036982,0.7542041760073203,13.0,-0.011745333252579,1049.0,1118.0,959.5,1.0932777488275145,1.1651902032308492,0.7571953492826612,0.3571428571428571,-2.5316982376357964,79,207,68.34356851472414,wake forest
